<TIME>,USD/RUB,<LAST>
170443,USD/RUB,61.607000000
170444,USD/RUB,61.610700000
170444,USD/RUB,61.610700000
170444,USD/RUB,61.608000000
170445,USD/RUB,61.610700000
170445,USD/RUB,61.562100000
170445,USD/RUB,61.562100000
170445,USD/RUB,61.610000000
170446,USD/RUB,61.610700000
170447,USD/RUB,61.577300000
170448,USD/RUB,61.610700000
170448,USD/RUB,61.595500000
170448,USD/RUB,61.610100000
170449,USD/RUB,61.607500000
170449,USD/RUB,61.610700000
170449,USD/RUB,61.610700000
170449,USD/RUB,61.595200000
170450,USD/RUB,61.608000000
170450,USD/RUB,61.562000000
170450,USD/RUB,61.562000000
170451,USD/RUB,61.611000000
170451,USD/RUB,61.610700000
170452,USD/RUB,61.610700000
170453,USD/RUB,61.605000000
170453,USD/RUB,61.561900000
170453,USD/RUB,61.561900000
170454,USD/RUB,61.610700000
170454,USD/RUB,61.606000000
170454,USD/RUB,61.607500000
170455,USD/RUB,61.610700000
170456,USD/RUB,61.610700000
170456,USD/RUB,61.610100000
170459,USD/RUB,61.610700000
170459,USD/RUB,61.605000000
170459,USD/RUB,61.610700000
170500,USD/RUB,61.610000000
170501,USD/RUB,61.610700000
170502,USD/RUB,61.561900000
170502,USD/RUB,61.610700000
170502,USD/RUB,61.561800000
170502,USD/RUB,61.610700000
170503,USD/RUB,61.610000000
170503,USD/RUB,61.607500000
170503,USD/RUB,61.610700000
170504,USD/RUB,61.611000000
170504,USD/RUB,61.610100000
170506,USD/RUB,61.610700000
170506,USD/RUB,61.601900000
170507,USD/RUB,61.610700000
170508,USD/RUB,61.610700000
170511,USD/RUB,61.609000000
170511,USD/RUB,61.605000000
170511,USD/RUB,61.610700000
170511,USD/RUB,61.607500000
170512,USD/RUB,61.611000000
170512,USD/RUB,61.560300000
170512,USD/RUB,61.610100000
170512,USD/RUB,61.608600000
170513,USD/RUB,61.594400000
170513,USD/RUB,61.609400000
170513,USD/RUB,61.609400000
170513,USD/RUB,61.560300000
170514,USD/RUB,61.560300000
170514,USD/RUB,61.609400000
170514,USD/RUB,61.609600000
170515,USD/RUB,61.609600000
170515,USD/RUB,61.609600000
170516,USD/RUB,61.609600000
170516,USD/RUB,61.611000000
170516,USD/RUB,61.609600000
170517,USD/RUB,61.609600000
170517,USD/RUB,61.609000000
170519,USD/RUB,61.609600000
170519,USD/RUB,61.594500000
170519,USD/RUB,61.608900000
170520,USD/RUB,61.609600000
170520,USD/RUB,61.611000000
170520,USD/RUB,61.560600000
170520,USD/RUB,61.560600000
170521,USD/RUB,61.609400000
170521,USD/RUB,61.560400000
170521,USD/RUB,61.609400000
170521,USD/RUB,61.609400000
170523,USD/RUB,61.560300000
170524,USD/RUB,61.609400000
170524,USD/RUB,61.560300000
170524,USD/RUB,61.560300000
170525,USD/RUB,61.560300000
170525,USD/RUB,61.609400000
170525,USD/RUB,61.606000000
170526,USD/RUB,61.609400000
170527,USD/RUB,61.609400000
170527,USD/RUB,61.560300000
170527,USD/RUB,61.560300000
170527,USD/RUB,61.611000000
170528,USD/RUB,61.609400000
170528,USD/RUB,61.560300000
170528,USD/RUB,61.560300000
170529,USD/RUB,61.609400000
170529,USD/RUB,61.611000000
170531,USD/RUB,61.609400000
170531,USD/RUB,61.594400000
170531,USD/RUB,61.609400000
170532,USD/RUB,61.594300000
170532,USD/RUB,61.611000000
170532,USD/RUB,61.609400000
170533,USD/RUB,61.609400000
170533,USD/RUB,61.609400000
170533,USD/RUB,61.611500000
170533,USD/RUB,61.609000000
170534,USD/RUB,61.609400000
170534,USD/RUB,61.609400000
170535,USD/RUB,61.611000000
170536,USD/RUB,61.609400000
170536,USD/RUB,61.594400000
170536,USD/RUB,61.609800000
170536,USD/RUB,61.608900000
170537,USD/RUB,61.609800000
170537,USD/RUB,61.607000000
170538,USD/RUB,61.609800000
170538,USD/RUB,61.609800000
170539,USD/RUB,61.609800000
170539,USD/RUB,61.611000000
170539,USD/RUB,61.608900000
170539,USD/RUB,61.609400000
170539,USD/RUB,61.594500000
170540,USD/RUB,61.607500000
170540,USD/RUB,61.609400000
170541,USD/RUB,61.609400000
170543,USD/RUB,61.609400000
170543,USD/RUB,61.594400000
170543,USD/RUB,61.609400000
170546,USD/RUB,61.609400000
170546,USD/RUB,61.605000000
170547,USD/RUB,61.607500000
170547,USD/RUB,61.609400000
170547,USD/RUB,61.607000000
170548,USD/RUB,61.608900000
170548,USD/RUB,61.609400000
170548,USD/RUB,61.605000000
170549,USD/RUB,61.607500000
170549,USD/RUB,61.608900000
170549,USD/RUB,61.594500000
170549,USD/RUB,61.611000000
170550,USD/RUB,61.609400000
170551,USD/RUB,61.608900000
170551,USD/RUB,61.609400000
170551,USD/RUB,61.609400000
170552,USD/RUB,61.608900000
170552,USD/RUB,61.609400000
170553,USD/RUB,61.594400000
170553,USD/RUB,61.609400000
170554,USD/RUB,61.609400000
170555,USD/RUB,61.605000000
170556,USD/RUB,61.607500000
170556,USD/RUB,61.609400000
170556,USD/RUB,61.606000000
170558,USD/RUB,61.611000000
170558,USD/RUB,61.609400000
170600,USD/RUB,61.604000000
170601,USD/RUB,61.605000000
170601,USD/RUB,61.609400000
170601,USD/RUB,61.609400000
170601,USD/RUB,61.609400000
170602,USD/RUB,61.609400000
170603,USD/RUB,61.611000000
170604,USD/RUB,61.609400000
170606,USD/RUB,61.609400000
170606,USD/RUB,61.600000000
170608,USD/RUB,61.609400000
170609,USD/RUB,61.594300000
170610,USD/RUB,61.609400000
170611,USD/RUB,61.609400000
170611,USD/RUB,61.607500000
170611,USD/RUB,61.609400000
170612,USD/RUB,61.605000000
170612,USD/RUB,61.609400000
170612,USD/RUB,61.605000000
170613,USD/RUB,61.607500000
170613,USD/RUB,61.609400000
170616,USD/RUB,61.609400000
170618,USD/RUB,61.609400000
170620,USD/RUB,61.594400000
170621,USD/RUB,61.609400000
170623,USD/RUB,61.609400000
170624,USD/RUB,61.607500000
170624,USD/RUB,61.607500000
170625,USD/RUB,61.609900000
170626,USD/RUB,61.608000000
170626,USD/RUB,61.609900000
170626,USD/RUB,61.605000000
170626,USD/RUB,61.609900000
170627,USD/RUB,61.607500000
170628,USD/RUB,61.609900000
170628,USD/RUB,61.595400000
170628,USD/RUB,61.613300000
170628,USD/RUB,61.611700000
170629,USD/RUB,61.607500000
170629,USD/RUB,61.579800000
170629,USD/RUB,61.613300000
170629,USD/RUB,61.611700000
170630,USD/RUB,61.597000000
170630,USD/RUB,61.613300000
170630,USD/RUB,61.608000000
170631,USD/RUB,61.613300000
170631,USD/RUB,61.607500000
170631,USD/RUB,61.610000000
170631,USD/RUB,61.611700000
170632,USD/RUB,61.613300000
170632,USD/RUB,61.613300000
170632,USD/RUB,61.609000000
170633,USD/RUB,61.613300000
170633,USD/RUB,61.613300000
170634,USD/RUB,61.613300000
170634,USD/RUB,61.613300000
170635,USD/RUB,61.611400000
170636,USD/RUB,61.611700000
170636,USD/RUB,61.613300000
170636,USD/RUB,61.602300000
170637,USD/RUB,61.609000000
170638,USD/RUB,61.613300000
170640,USD/RUB,61.611000000
170640,USD/RUB,61.613300000
170641,USD/RUB,61.613300000
170643,USD/RUB,61.613300000
170644,USD/RUB,61.596900000
170645,USD/RUB,61.613000000
170646,USD/RUB,61.613300000
170646,USD/RUB,61.601000000
170648,USD/RUB,61.611700000
170648,USD/RUB,61.611000000
170648,USD/RUB,61.613300000
170648,USD/RUB,61.613300000
170649,USD/RUB,61.613300000
170649,USD/RUB,61.562500000
170649,USD/RUB,61.613300000
170650,USD/RUB,61.610000000
170651,USD/RUB,61.613300000
170651,USD/RUB,61.607500000
170651,USD/RUB,61.610000000
170651,USD/RUB,61.613300000
170653,USD/RUB,61.562600000
170653,USD/RUB,61.596800000
170653,USD/RUB,61.562600000
170653,USD/RUB,61.613300000
170654,USD/RUB,61.608000000
170654,USD/RUB,61.611000000
170655,USD/RUB,61.562700000
170655,USD/RUB,61.562700000
170655,USD/RUB,61.611700000
170656,USD/RUB,61.613300000
170657,USD/RUB,61.613300000
170657,USD/RUB,61.562700000
170657,USD/RUB,61.609300000
170658,USD/RUB,61.610500000
170658,USD/RUB,61.595400000
170658,USD/RUB,61.610500000
170659,USD/RUB,61.595600000
170659,USD/RUB,61.577300000
170659,USD/RUB,61.610500000
170659,USD/RUB,61.607000000
170700,USD/RUB,61.595500000
170700,USD/RUB,61.610500000
170700,USD/RUB,61.595000000
170700,USD/RUB,61.607000000
170701,USD/RUB,61.610500000
170701,USD/RUB,61.561100000
170701,USD/RUB,61.607000000
170702,USD/RUB,61.609300000
170702,USD/RUB,61.612800000
170702,USD/RUB,61.563400000
170702,USD/RUB,61.607500000
170703,USD/RUB,61.563400000
170703,USD/RUB,61.611800000
170703,USD/RUB,61.563400000
170703,USD/RUB,61.611800000
170704,USD/RUB,61.611200000
170704,USD/RUB,61.611800000
170704,USD/RUB,61.611800000
170704,USD/RUB,61.597200000
170705,USD/RUB,61.611800000
170706,USD/RUB,61.611800000
170706,USD/RUB,61.602600000
170707,USD/RUB,61.609000000
170708,USD/RUB,61.596600000
170708,USD/RUB,61.562300000
170708,USD/RUB,61.611800000
170708,USD/RUB,61.562300000
170709,USD/RUB,61.562300000
170709,USD/RUB,61.610100000
170709,USD/RUB,61.613000000
170710,USD/RUB,61.561400000
170710,USD/RUB,61.595400000
170710,USD/RUB,61.561400000
170711,USD/RUB,61.599000000
170711,USD/RUB,61.610100000
170712,USD/RUB,61.610100000
170713,USD/RUB,61.610100000
170714,USD/RUB,61.611000000
170716,USD/RUB,61.599000000
170716,USD/RUB,61.610100000
170716,USD/RUB,61.609600000
170717,USD/RUB,61.611000000
170719,USD/RUB,61.610100000
170720,USD/RUB,61.611400000
170720,USD/RUB,61.561400000
170720,USD/RUB,61.561400000
170721,USD/RUB,61.611400000
170723,USD/RUB,61.611400000
170724,USD/RUB,61.606000000
170724,USD/RUB,61.609700000
170725,USD/RUB,61.561500000
170725,USD/RUB,61.561500000
170726,USD/RUB,61.611400000
170727,USD/RUB,61.611400000
170728,USD/RUB,61.611400000
170731,USD/RUB,61.611400000
170732,USD/RUB,61.607000000
170732,USD/RUB,61.609700000
170733,USD/RUB,61.611000000
170734,USD/RUB,61.611400000
170734,USD/RUB,61.561400000
170734,USD/RUB,61.561400000
170736,USD/RUB,61.611400000
170736,USD/RUB,61.601400000
170739,USD/RUB,61.611400000
170740,USD/RUB,61.611400000
170740,USD/RUB,61.609700000
170741,USD/RUB,61.611400000
170741,USD/RUB,61.561300000
170741,USD/RUB,61.561300000
170744,USD/RUB,61.611400000
170745,USD/RUB,61.611400000
170746,USD/RUB,61.600000000
170747,USD/RUB,61.611400000
170747,USD/RUB,61.611400000
170747,USD/RUB,61.611000000
170748,USD/RUB,61.611400000
170750,USD/RUB,61.611400000
170751,USD/RUB,61.611400000
170751,USD/RUB,61.561300000
170751,USD/RUB,61.561300000
170753,USD/RUB,61.611400000
170756,USD/RUB,61.609700000
170756,USD/RUB,61.611400000
170758,USD/RUB,61.611400000
170800,USD/RUB,61.611400000
170800,USD/RUB,61.611400000
170800,USD/RUB,61.609700000
170801,USD/RUB,61.611400000
170801,USD/RUB,61.611400000
170803,USD/RUB,61.611400000
170804,USD/RUB,61.609700000
170804,USD/RUB,61.561300000
170804,USD/RUB,61.611400000
170804,USD/RUB,61.561300000
170806,USD/RUB,61.611400000
170806,USD/RUB,61.601300000
170809,USD/RUB,61.611400000
170810,USD/RUB,61.611400000
170811,USD/RUB,61.611400000
170811,USD/RUB,61.611400000
170811,USD/RUB,61.611400000
170811,USD/RUB,61.609700000
170813,USD/RUB,61.611000000
170814,USD/RUB,61.611400000
170816,USD/RUB,61.611400000
170818,USD/RUB,61.611400000
170819,USD/RUB,61.609700000
170820,USD/RUB,61.611400000
170821,USD/RUB,61.611400000
170823,USD/RUB,61.611400000
170826,USD/RUB,61.611400000
170827,USD/RUB,61.610800000
170827,USD/RUB,61.611400000
170828,USD/RUB,61.610800000
170829,USD/RUB,61.611400000
170831,USD/RUB,61.611400000
170832,USD/RUB,61.611400000
170832,USD/RUB,61.610800000
170834,USD/RUB,61.611400000
170834,USD/RUB,61.610800000
170835,USD/RUB,61.611400000
170836,USD/RUB,61.611400000
170836,USD/RUB,61.601200000
170837,USD/RUB,61.610800000
170837,USD/RUB,61.611400000
170838,USD/RUB,61.561200000
170838,USD/RUB,61.561200000
170838,USD/RUB,61.611400000
170839,USD/RUB,61.611400000
170839,USD/RUB,61.611400000
170839,USD/RUB,61.611600000
170840,USD/RUB,61.595400000
170840,USD/RUB,61.611400000
170841,USD/RUB,61.611400000
170843,USD/RUB,61.610800000
170843,USD/RUB,61.607000000
170843,USD/RUB,61.611400000
170844,USD/RUB,61.611400000
170844,USD/RUB,61.561000000
170844,USD/RUB,61.610000000
170845,USD/RUB,61.599000000
170846,USD/RUB,61.611400000
170846,USD/RUB,61.611000000
170849,USD/RUB,61.611400000
170851,USD/RUB,61.611400000
170852,USD/RUB,61.605000000
170853,USD/RUB,61.607500000
170853,USD/RUB,61.613000000
170853,USD/RUB,61.561000000
170853,USD/RUB,61.611400000
170853,USD/RUB,61.611400000
170854,USD/RUB,61.561000000
170854,USD/RUB,61.611000000
170855,USD/RUB,61.611400000
170856,USD/RUB,61.611400000
170856,USD/RUB,61.611400000
170857,USD/RUB,61.605000000
170857,USD/RUB,61.607500000
170857,USD/RUB,61.605000000
170858,USD/RUB,61.605000000
170858,USD/RUB,61.595300000
170858,USD/RUB,61.611400000
170858,USD/RUB,61.611400000
170859,USD/RUB,61.607500000
170859,USD/RUB,61.611400000
170859,USD/RUB,61.611400000
170859,USD/RUB,61.604000000
170900,USD/RUB,61.611400000
170900,USD/RUB,61.611400000
170900,USD/RUB,61.605000000
170901,USD/RUB,61.611400000
170901,USD/RUB,61.611400000
170901,USD/RUB,61.610000000
170902,USD/RUB,61.611400000
170902,USD/RUB,61.611000000
170903,USD/RUB,61.611400000
170904,USD/RUB,61.595400000
170904,USD/RUB,61.611400000
170904,USD/RUB,61.607000000
170905,USD/RUB,61.595300000
170905,USD/RUB,61.560900000
170905,USD/RUB,61.610100000
170905,USD/RUB,61.560900000
170905,USD/RUB,61.560900000
170905,USD/RUB,61.610100000
170905,USD/RUB,61.610100000
170906,USD/RUB,61.560900000
170906,USD/RUB,61.610100000
170906,USD/RUB,61.600800000
170907,USD/RUB,61.609300000
170907,USD/RUB,61.594500000
170907,USD/RUB,61.610100000
170907,USD/RUB,61.609300000
170908,USD/RUB,61.611000000
170908,USD/RUB,61.560900000
170908,USD/RUB,61.610100000
170909,USD/RUB,61.610100000
170910,USD/RUB,61.610100000
170910,USD/RUB,61.613000000
170910,USD/RUB,61.560300000
170910,USD/RUB,61.594800000
170911,USD/RUB,61.611000000
170911,USD/RUB,61.560300000
170911,USD/RUB,61.610100000
170912,USD/RUB,61.610100000
170913,USD/RUB,61.606000000
170913,USD/RUB,61.610100000
170914,USD/RUB,61.611000000
170915,USD/RUB,61.609000000
170916,USD/RUB,61.598000000
170916,USD/RUB,61.610100000
170917,USD/RUB,61.611000000
170918,USD/RUB,61.610000000
170919,USD/RUB,61.610100000
170919,USD/RUB,61.611000000
170919,USD/RUB,61.610100000
170920,USD/RUB,61.610100000
170921,USD/RUB,61.610100000
170923,USD/RUB,61.610100000
170925,USD/RUB,61.610100000
170925,USD/RUB,61.609400000
170926,USD/RUB,61.613000000
170926,USD/RUB,61.610100000
170928,USD/RUB,61.611000000
170928,USD/RUB,61.610100000
170929,USD/RUB,61.606000000
170930,USD/RUB,61.611000000
170931,USD/RUB,61.610100000
170931,USD/RUB,61.594700000
170931,USD/RUB,61.610100000
170931,USD/RUB,61.610100000
170932,USD/RUB,61.610100000
170932,USD/RUB,61.610100000
170933,USD/RUB,61.610100000
170935,USD/RUB,61.594600000
170936,USD/RUB,61.610100000
170936,USD/RUB,61.600500000
170937,USD/RUB,61.606000000
170938,USD/RUB,61.560500000
170938,USD/RUB,61.560500000
170938,USD/RUB,61.610100000
170939,USD/RUB,61.610100000
170939,USD/RUB,61.611000000
170939,USD/RUB,61.594900000
170939,USD/RUB,61.610100000
170940,USD/RUB,61.610100000
170941,USD/RUB,61.610100000
170942,USD/RUB,61.604000000
170943,USD/RUB,61.611000000
170943,USD/RUB,61.610100000
170945,USD/RUB,61.610100000
170946,USD/RUB,61.610100000
170948,USD/RUB,61.595000000
170948,USD/RUB,61.610100000
170949,USD/RUB,61.610800000
170949,USD/RUB,61.594900000
170949,USD/RUB,61.610900000
170949,USD/RUB,61.609600000
170950,USD/RUB,61.594600000
170951,USD/RUB,61.610900000
170952,USD/RUB,61.607500000
170953,USD/RUB,61.605000000
170953,USD/RUB,61.607500000
170954,USD/RUB,61.610900000
170956,USD/RUB,61.605000000
170956,USD/RUB,61.610900000
170956,USD/RUB,61.594700000
170958,USD/RUB,61.610900000
170959,USD/RUB,61.606000000
171000,USD/RUB,61.607400000
171001,USD/RUB,61.610900000
171002,USD/RUB,61.611000000
171003,USD/RUB,61.610900000
171006,USD/RUB,61.610900000
171006,USD/RUB,61.610900000
171006,USD/RUB,61.600400000
171007,USD/RUB,61.560300000
171007,USD/RUB,61.610900000
171007,USD/RUB,61.610900000
171008,USD/RUB,61.594600000
171008,USD/RUB,61.610900000
171009,USD/RUB,61.610900000
171009,USD/RUB,61.611000000
171009,USD/RUB,61.610900000
171011,USD/RUB,61.610900000
171011,USD/RUB,61.610900000
171011,USD/RUB,61.594400000
171012,USD/RUB,61.559200000
171012,USD/RUB,61.610200000
171012,USD/RUB,61.609300000
171013,USD/RUB,61.559200000
171013,USD/RUB,61.559200000
171013,USD/RUB,61.611600000
171013,USD/RUB,61.609300000
171014,USD/RUB,61.611000000
171016,USD/RUB,61.609300000
171016,USD/RUB,61.609300000
171017,USD/RUB,61.593300000
171017,USD/RUB,61.609300000
171017,USD/RUB,61.595000000
171018,USD/RUB,61.609000000
171018,USD/RUB,61.609000000
171018,USD/RUB,61.609300000
171018,USD/RUB,61.602000000
171019,USD/RUB,61.594200000
171020,USD/RUB,61.609300000
171020,USD/RUB,61.599000000
171021,USD/RUB,61.611000000
171021,USD/RUB,61.609300000
171022,USD/RUB,61.609300000
171023,USD/RUB,61.594100000
171023,USD/RUB,61.606000000
171023,USD/RUB,61.609300000
171023,USD/RUB,61.609300000
171024,USD/RUB,61.611000000
171026,USD/RUB,61.594000000
171026,USD/RUB,61.609300000
171027,USD/RUB,61.609300000
171027,USD/RUB,61.609300000
171028,USD/RUB,61.608000000
171028,USD/RUB,61.609300000
171029,USD/RUB,61.597000000
171029,USD/RUB,61.609300000
171029,USD/RUB,61.559400000
171029,USD/RUB,61.559400000
171030,USD/RUB,61.604000000
171031,USD/RUB,61.610900000
171031,USD/RUB,61.594600000
171031,USD/RUB,61.611000000
171031,USD/RUB,61.609700000
171032,USD/RUB,61.611000000
171032,USD/RUB,61.594700000
171032,USD/RUB,61.611000000
171033,USD/RUB,61.611000000
171034,USD/RUB,61.611000000
171035,USD/RUB,61.611000000
171035,USD/RUB,61.594800000
171035,USD/RUB,61.610300000
171035,USD/RUB,61.610600000
171035,USD/RUB,61.560100000
171035,USD/RUB,61.610600000
171036,USD/RUB,61.606000000
171036,USD/RUB,61.610600000
171036,USD/RUB,61.610600000
171036,USD/RUB,61.600000000
171037,USD/RUB,61.610600000
171037,USD/RUB,61.611000000
171038,USD/RUB,61.613000000
171039,USD/RUB,61.610600000
171039,USD/RUB,61.610600000
171040,USD/RUB,61.610600000
171041,USD/RUB,61.611000000
171041,USD/RUB,61.610600000
171041,USD/RUB,61.610600000
171042,USD/RUB,61.613000000
171044,USD/RUB,61.610600000
171044,USD/RUB,61.610600000
171044,USD/RUB,61.611600000
171045,USD/RUB,61.610600000
171045,USD/RUB,61.611000000
171046,USD/RUB,61.610600000
171048,USD/RUB,61.598000000
171049,USD/RUB,61.610600000
171050,USD/RUB,61.611000000
171051,USD/RUB,61.610600000
171053,USD/RUB,61.610600000
171054,USD/RUB,61.610600000
171054,USD/RUB,61.610600000
171055,USD/RUB,61.610600000
171056,USD/RUB,61.610600000
171056,USD/RUB,61.610600000
171059,USD/RUB,61.610600000
171059,USD/RUB,61.605000000
171101,USD/RUB,61.610600000
171101,USD/RUB,61.611000000
171102,USD/RUB,61.605000000
171103,USD/RUB,61.611000000
171103,USD/RUB,61.610600000
171106,USD/RUB,61.610600000
171106,USD/RUB,61.605000000
171107,USD/RUB,61.600000000
171107,USD/RUB,61.611000000
171108,USD/RUB,61.610600000
171110,USD/RUB,61.610600000
171110,USD/RUB,61.612000000
171111,USD/RUB,61.610600000
171111,USD/RUB,61.604000000
171112,USD/RUB,61.610600000
171112,USD/RUB,61.610600000
171113,USD/RUB,61.611000000
171114,USD/RUB,61.610600000
171116,USD/RUB,61.610600000
171116,USD/RUB,61.557000000
171116,USD/RUB,61.604300000
171117,USD/RUB,61.571000000
171117,USD/RUB,61.603300000
171117,USD/RUB,61.603300000
171117,USD/RUB,61.603300000
171117,USD/RUB,61.554600000
171118,USD/RUB,61.554600000
171118,USD/RUB,61.603300000
171118,USD/RUB,61.603300000
171119,USD/RUB,61.601000000
171119,USD/RUB,61.554800000
171119,USD/RUB,61.554800000
171121,USD/RUB,61.603300000
171121,USD/RUB,61.603000000
171122,USD/RUB,61.603300000
171122,USD/RUB,61.601000000
171123,USD/RUB,61.554800000
171123,USD/RUB,61.603300000
171123,USD/RUB,61.554800000
171123,USD/RUB,61.603300000
171124,USD/RUB,61.589100000
171124,USD/RUB,61.600000000
171125,USD/RUB,61.603300000
171125,USD/RUB,61.604000000
171126,USD/RUB,61.603300000
171126,USD/RUB,61.589000000
171128,USD/RUB,61.589000000
171129,USD/RUB,61.603300000
171129,USD/RUB,61.589200000
171129,USD/RUB,61.603400000
171129,USD/RUB,61.603400000
171129,USD/RUB,61.604000000
171130,USD/RUB,61.605100000
171130,USD/RUB,61.589400000
171131,USD/RUB,61.589600000
171131,USD/RUB,61.605100000
171131,USD/RUB,61.589300000
171132,USD/RUB,61.604000000
171133,USD/RUB,61.601000000
171133,USD/RUB,61.605100000
171134,USD/RUB,61.605100000
171134,USD/RUB,61.607000000
171134,USD/RUB,61.605100000
171135,USD/RUB,61.604000000
171136,USD/RUB,61.589400000
171136,USD/RUB,61.605100000
171137,USD/RUB,61.595100000
171137,USD/RUB,61.605100000
171138,USD/RUB,61.604000000
171138,USD/RUB,61.603600000
171139,USD/RUB,61.603600000
171139,USD/RUB,61.589100000
171140,USD/RUB,61.603500000
171140,USD/RUB,61.555100000
171140,USD/RUB,61.603500000
171141,USD/RUB,61.604000000
171141,USD/RUB,61.603500000
171142,USD/RUB,61.601000000
171142,USD/RUB,61.589000000
171143,USD/RUB,61.604000000
171143,USD/RUB,61.589100000
171144,USD/RUB,61.603500000
171144,USD/RUB,61.555000000
171144,USD/RUB,61.555000000
171145,USD/RUB,61.601000000
171145,USD/RUB,61.603500000
171146,USD/RUB,61.604000000
171146,USD/RUB,61.604700000
171146,USD/RUB,61.588800000
171147,USD/RUB,61.602000000
171147,USD/RUB,61.603500000
171147,USD/RUB,61.555000000
171148,USD/RUB,61.555000000
171148,USD/RUB,61.604000000
171149,USD/RUB,61.603500000
171149,USD/RUB,61.607000000
171151,USD/RUB,61.600000000
171151,USD/RUB,61.603500000
171151,USD/RUB,61.603500000
171152,USD/RUB,61.603500000
