<TIME>,EUR/RUB,<LAST>
152457,EUR/RUB,68.261000000
152458,EUR/RUB,68.261000000
152459,EUR/RUB,68.260000000
152500,EUR/RUB,68.294000000
152500,EUR/RUB,68.261000000
152501,EUR/RUB,68.261000000
152503,EUR/RUB,68.261000000
152504,EUR/RUB,68.263000000
152504,EUR/RUB,68.260000000
152505,EUR/RUB,68.260000000
152506,EUR/RUB,68.260000000
152506,EUR/RUB,68.263000000
152507,EUR/RUB,68.263000000
152507,EUR/RUB,68.260000000
152508,EUR/RUB,68.269700000
152508,EUR/RUB,68.261000000
152509,EUR/RUB,68.261000000
152509,EUR/RUB,68.224000000
152510,EUR/RUB,68.261000000
152511,EUR/RUB,68.260000000
152512,EUR/RUB,68.260000000
152513,EUR/RUB,68.260000000
152514,EUR/RUB,68.261000000
152515,EUR/RUB,68.261000000
152516,EUR/RUB,68.260000000
152517,EUR/RUB,68.260000000
152518,EUR/RUB,68.260000000
152519,EUR/RUB,68.261000000
152521,EUR/RUB,68.260000000
152522,EUR/RUB,68.260000000
152523,EUR/RUB,68.260000000
152524,EUR/RUB,68.261000000
152525,EUR/RUB,68.261000000
152526,EUR/RUB,68.260000000
152528,EUR/RUB,68.260000000
152529,EUR/RUB,68.261000000
152530,EUR/RUB,68.261000000
152531,EUR/RUB,68.260000000
152533,EUR/RUB,68.260000000
152533,EUR/RUB,68.260000000
152534,EUR/RUB,68.264000000
152534,EUR/RUB,68.261000000
152535,EUR/RUB,68.261000000
152536,EUR/RUB,68.260000000
152537,EUR/RUB,68.261000000
152538,EUR/RUB,68.260000000
152539,EUR/RUB,68.269200000
152539,EUR/RUB,68.260000000
152540,EUR/RUB,68.222000000
152540,EUR/RUB,68.261000000
152541,EUR/RUB,68.260000000
152542,EUR/RUB,68.260000000
152543,EUR/RUB,68.262000000
152544,EUR/RUB,68.263000000
152545,EUR/RUB,68.263000000
152546,EUR/RUB,68.262000000
152547,EUR/RUB,68.262000000
152549,EUR/RUB,68.263000000
152550,EUR/RUB,68.263000000
152551,EUR/RUB,68.261000000
152552,EUR/RUB,68.262000000
152553,EUR/RUB,68.262000000
152554,EUR/RUB,68.262000000
152555,EUR/RUB,68.263000000
152556,EUR/RUB,68.262000000
152558,EUR/RUB,68.262000000
152559,EUR/RUB,68.263000000
152601,EUR/RUB,68.262000000
152602,EUR/RUB,68.261000000
152603,EUR/RUB,68.261000000
152604,EUR/RUB,68.263000000
152604,EUR/RUB,68.261000000
152606,EUR/RUB,68.261000000
152607,EUR/RUB,68.261000000
152608,EUR/RUB,68.261000000
152609,EUR/RUB,68.262000000
152611,EUR/RUB,68.271300000
152611,EUR/RUB,68.262000000
152612,EUR/RUB,68.262000000
152613,EUR/RUB,68.262000000
152614,EUR/RUB,68.262000000
152615,EUR/RUB,68.262000000
152616,EUR/RUB,68.262000000
152618,EUR/RUB,68.261000000
152619,EUR/RUB,68.262000000
152620,EUR/RUB,68.262000000
152621,EUR/RUB,68.262000000
152622,EUR/RUB,68.261000000
152623,EUR/RUB,68.261000000
152624,EUR/RUB,68.260000000
152625,EUR/RUB,68.260000000
152625,EUR/RUB,68.260000000
152626,EUR/RUB,68.260000000
152626,EUR/RUB,68.260000000
152627,EUR/RUB,68.260000000
152627,EUR/RUB,68.260000000
152628,EUR/RUB,68.260000000
152628,EUR/RUB,68.260000000
152629,EUR/RUB,68.260000000
152629,EUR/RUB,68.260000000
152631,EUR/RUB,68.260000000
152631,EUR/RUB,68.260000000
152632,EUR/RUB,68.259000000
152632,EUR/RUB,68.259000000
152634,EUR/RUB,68.260000000
152634,EUR/RUB,68.261000000
152634,EUR/RUB,68.260000000
152635,EUR/RUB,68.260000000
152635,EUR/RUB,68.260000000
152636,EUR/RUB,68.260000000
152636,EUR/RUB,68.260000000
152637,EUR/RUB,68.259000000
152637,EUR/RUB,68.259000000
152638,EUR/RUB,68.259000000
152638,EUR/RUB,68.259000000
152639,EUR/RUB,68.260000000
152639,EUR/RUB,68.260000000
152640,EUR/RUB,68.260000000
152640,EUR/RUB,68.260000000
152642,EUR/RUB,68.266600000
152642,EUR/RUB,68.259000000
152642,EUR/RUB,68.259000000
152644,EUR/RUB,68.259000000
152644,EUR/RUB,68.259000000
152645,EUR/RUB,68.259000000
152645,EUR/RUB,68.259000000
152646,EUR/RUB,68.260000000
152646,EUR/RUB,68.260000000
152647,EUR/RUB,68.259000000
152647,EUR/RUB,68.259000000
152648,EUR/RUB,68.259000000
152648,EUR/RUB,68.259000000
152649,EUR/RUB,68.259000000
152649,EUR/RUB,68.259000000
152650,EUR/RUB,68.260000000
152651,EUR/RUB,68.260000000
152651,EUR/RUB,68.260000000
152652,EUR/RUB,68.259000000
152652,EUR/RUB,68.259000000
152653,EUR/RUB,68.259000000
152653,EUR/RUB,68.259000000
152654,EUR/RUB,68.219000000
152654,EUR/RUB,68.258000000
152654,EUR/RUB,68.258000000
152655,EUR/RUB,68.258000000
152655,EUR/RUB,68.258000000
152656,EUR/RUB,68.258000000
152657,EUR/RUB,68.257000000
152658,EUR/RUB,68.257000000
152658,EUR/RUB,68.257000000
152659,EUR/RUB,68.258000000
152659,EUR/RUB,68.258000000
152700,EUR/RUB,68.258000000
152701,EUR/RUB,68.259000000
152701,EUR/RUB,68.259000000
152702,EUR/RUB,68.258000000
152702,EUR/RUB,68.258000000
152703,EUR/RUB,68.256000000
152703,EUR/RUB,68.256000000
152704,EUR/RUB,68.256000000
152704,EUR/RUB,68.256000000
152704,EUR/RUB,68.260000000
152705,EUR/RUB,68.256000000
152705,EUR/RUB,68.256000000
152706,EUR/RUB,68.255000000
152706,EUR/RUB,68.255000000
152707,EUR/RUB,68.256000000
152708,EUR/RUB,68.257000000
152708,EUR/RUB,68.257000000
152709,EUR/RUB,68.254000000
152709,EUR/RUB,68.254000000
152710,EUR/RUB,68.251000000
152711,EUR/RUB,68.252000000
152711,EUR/RUB,68.252000000
152712,EUR/RUB,68.254000000
152712,EUR/RUB,68.254000000
152713,EUR/RUB,68.254000000
152713,EUR/RUB,68.254000000
152714,EUR/RUB,68.255000000
152714,EUR/RUB,68.255000000
152715,EUR/RUB,68.255000000
152715,EUR/RUB,68.255000000
152716,EUR/RUB,68.260900000
152716,EUR/RUB,68.254000000
152717,EUR/RUB,68.254000000
152718,EUR/RUB,68.255000000
152719,EUR/RUB,68.256000000
152720,EUR/RUB,68.256000000
152721,EUR/RUB,68.256000000
152722,EUR/RUB,68.256000000
152723,EUR/RUB,68.255000000
152723,EUR/RUB,68.216000000
152724,EUR/RUB,68.257000000
152725,EUR/RUB,68.257000000
152726,EUR/RUB,68.253000000
152726,EUR/RUB,68.252000000
152727,EUR/RUB,68.252000000
152727,EUR/RUB,68.252000000
152728,EUR/RUB,68.252000000
152729,EUR/RUB,68.252000000
152729,EUR/RUB,68.252000000
152730,EUR/RUB,68.250000000
152730,EUR/RUB,68.250000000
152731,EUR/RUB,68.250000000
152731,EUR/RUB,68.250000000
152732,EUR/RUB,68.251000000
152732,EUR/RUB,68.251000000
152733,EUR/RUB,68.252000000
152733,EUR/RUB,68.252000000
152734,EUR/RUB,68.252000000
152734,EUR/RUB,68.254000000
152734,EUR/RUB,68.252000000
152735,EUR/RUB,68.253000000
152736,EUR/RUB,68.253000000
152737,EUR/RUB,68.252000000
152737,EUR/RUB,68.252000000
152738,EUR/RUB,68.252000000
152738,EUR/RUB,68.252000000
152739,EUR/RUB,68.252000000
152739,EUR/RUB,68.252000000
152740,EUR/RUB,68.253000000
152740,EUR/RUB,68.253000000
152741,EUR/RUB,68.252000000
152741,EUR/RUB,68.252000000
152742,EUR/RUB,68.252000000
152742,EUR/RUB,68.252000000
152743,EUR/RUB,68.252000000
152743,EUR/RUB,68.252000000
152744,EUR/RUB,68.252000000
152744,EUR/RUB,68.252000000
152745,EUR/RUB,68.253000000
152745,EUR/RUB,68.253000000
152746,EUR/RUB,68.258600000
152747,EUR/RUB,68.252000000
152747,EUR/RUB,68.252000000
152748,EUR/RUB,68.252000000
152748,EUR/RUB,68.252000000
152749,EUR/RUB,68.252000000
152749,EUR/RUB,68.252000000
152750,EUR/RUB,68.253000000
152750,EUR/RUB,68.253000000
152751,EUR/RUB,68.252000000
152751,EUR/RUB,68.252000000
152752,EUR/RUB,68.249000000
152752,EUR/RUB,68.249000000
152753,EUR/RUB,68.249000000
152753,EUR/RUB,68.249000000
152754,EUR/RUB,68.210000000
152754,EUR/RUB,68.249000000
152754,EUR/RUB,68.249000000
152755,EUR/RUB,68.249000000
152756,EUR/RUB,68.249000000
152757,EUR/RUB,68.249000000
152758,EUR/RUB,68.248000000
152759,EUR/RUB,68.249000000
152800,EUR/RUB,68.249000000
152801,EUR/RUB,68.248000000
152802,EUR/RUB,68.248000000
152803,EUR/RUB,68.249000000
152804,EUR/RUB,68.251000000
152804,EUR/RUB,68.249000000
152806,EUR/RUB,68.249000000
152807,EUR/RUB,68.249000000
152808,EUR/RUB,68.248000000
152809,EUR/RUB,68.248000000
152810,EUR/RUB,68.248000000
152811,EUR/RUB,68.249000000
152812,EUR/RUB,68.248000000
152812,EUR/RUB,68.252000000
152813,EUR/RUB,68.252000000
152814,EUR/RUB,68.250000000
152814,EUR/RUB,68.250000000
152814,EUR/RUB,68.249000000
152815,EUR/RUB,68.249000000
152816,EUR/RUB,68.249000000
152816,EUR/RUB,68.249000000
152816,EUR/RUB,68.250000000
152817,EUR/RUB,68.250000000
152817,EUR/RUB,68.259900000
152817,EUR/RUB,68.250000000
152818,EUR/RUB,68.250000000
152819,EUR/RUB,68.247000000
152819,EUR/RUB,68.247000000
152819,EUR/RUB,68.247000000
152820,EUR/RUB,68.247000000
152820,EUR/RUB,68.246000000
152821,EUR/RUB,68.246000000
152821,EUR/RUB,68.249000000
152822,EUR/RUB,68.249000000
152823,EUR/RUB,68.249000000
152823,EUR/RUB,68.249000000
152823,EUR/RUB,68.249000000
152824,EUR/RUB,68.246000000
152824,EUR/RUB,68.210000000
152824,EUR/RUB,68.246000000
152825,EUR/RUB,68.246000000
152826,EUR/RUB,68.247000000
152826,EUR/RUB,68.247000000
152827,EUR/RUB,68.249000000
152827,EUR/RUB,68.249000000
152828,EUR/RUB,68.250000000
152828,EUR/RUB,68.250000000
152829,EUR/RUB,68.246000000
152829,EUR/RUB,68.246000000
152830,EUR/RUB,68.246000000
152830,EUR/RUB,68.246000000
152831,EUR/RUB,68.242000000
152831,EUR/RUB,68.248000000
152831,EUR/RUB,68.248000000
152832,EUR/RUB,68.249000000
152833,EUR/RUB,68.249000000
152833,EUR/RUB,68.248000000
152834,EUR/RUB,68.248000000
152834,EUR/RUB,68.252000000
152834,EUR/RUB,68.246000000
152835,EUR/RUB,68.246000000
152835,EUR/RUB,68.246000000
152836,EUR/RUB,68.246000000
152836,EUR/RUB,68.248000000
152836,EUR/RUB,68.248000000
152837,EUR/RUB,68.248000000
152838,EUR/RUB,68.248000000
152838,EUR/RUB,68.248000000
152840,EUR/RUB,68.245000000
152840,EUR/RUB,68.245000000
152841,EUR/RUB,68.245000000
152841,EUR/RUB,68.247000000
152842,EUR/RUB,68.247000000
152842,EUR/RUB,68.247000000
152843,EUR/RUB,68.247000000
152843,EUR/RUB,68.245000000
152844,EUR/RUB,68.245000000
152844,EUR/RUB,68.243000000
152845,EUR/RUB,68.243000000
152845,EUR/RUB,68.243000000
152846,EUR/RUB,68.245000000
152847,EUR/RUB,68.245000000
152847,EUR/RUB,68.245000000
152848,EUR/RUB,68.245000000
152848,EUR/RUB,68.255000000
152848,EUR/RUB,68.244000000
152848,EUR/RUB,68.244000000
152849,EUR/RUB,68.239000000
152850,EUR/RUB,68.239000000
152850,EUR/RUB,68.239000000
152851,EUR/RUB,68.239000000
152851,EUR/RUB,68.245000000
152852,EUR/RUB,68.245000000
152852,EUR/RUB,68.244000000
152853,EUR/RUB,68.244000000
152853,EUR/RUB,68.244000000
152853,EUR/RUB,68.244000000
152854,EUR/RUB,68.240000000
152855,EUR/RUB,68.240000000
152855,EUR/RUB,68.243000000
152855,EUR/RUB,68.243000000
152856,EUR/RUB,68.242000000
152856,EUR/RUB,68.242000000
152857,EUR/RUB,68.245000000
152857,EUR/RUB,68.245000000
152858,EUR/RUB,68.245000000
152858,EUR/RUB,68.245000000
152859,EUR/RUB,68.243000000
152859,EUR/RUB,68.243000000
152859,EUR/RUB,68.210000000
152900,EUR/RUB,68.227000000
152900,EUR/RUB,68.217000000
152900,EUR/RUB,68.233000000
152901,EUR/RUB,68.233000000
152901,EUR/RUB,68.234000000
152902,EUR/RUB,68.233000000
152903,EUR/RUB,68.232000000
152904,EUR/RUB,68.250000000
152904,EUR/RUB,68.232000000
152904,EUR/RUB,68.240000000
152905,EUR/RUB,68.240000000
152905,EUR/RUB,68.245000000
152906,EUR/RUB,68.213000000
152906,EUR/RUB,68.242000000
152908,EUR/RUB,68.244000000
152908,EUR/RUB,68.243000000
152909,EUR/RUB,68.243000000
152909,EUR/RUB,68.243000000
152910,EUR/RUB,68.243000000
152910,EUR/RUB,68.240000000
152911,EUR/RUB,68.240000000
152911,EUR/RUB,68.240000000
152912,EUR/RUB,68.240000000
152912,EUR/RUB,68.243000000
152913,EUR/RUB,68.243000000
152913,EUR/RUB,68.243000000
152914,EUR/RUB,68.237000000
152914,EUR/RUB,68.237000000
152915,EUR/RUB,68.240000000
152915,EUR/RUB,68.240000000
152916,EUR/RUB,68.239000000
152916,EUR/RUB,68.241000000
152917,EUR/RUB,68.245000000
152917,EUR/RUB,68.245000000
152918,EUR/RUB,68.243000000
152918,EUR/RUB,68.243000000
152919,EUR/RUB,68.243000000
152919,EUR/RUB,68.237000000
152920,EUR/RUB,68.237000000
152920,EUR/RUB,68.237000000
152920,EUR/RUB,68.258400000
152921,EUR/RUB,68.237000000
152921,EUR/RUB,68.237000000
152921,EUR/RUB,68.239000000
152922,EUR/RUB,68.242000000
152922,EUR/RUB,68.242000000
152923,EUR/RUB,68.237000000
152923,EUR/RUB,68.237000000
152924,EUR/RUB,68.238000000
152924,EUR/RUB,68.238000000
152925,EUR/RUB,68.239000000
152925,EUR/RUB,68.239000000
152926,EUR/RUB,68.240000000
152926,EUR/RUB,68.240000000
152927,EUR/RUB,68.240000000
152927,EUR/RUB,68.241000000
152928,EUR/RUB,68.245000000
152928,EUR/RUB,68.245000000
152929,EUR/RUB,68.246000000
152929,EUR/RUB,68.246000000
152930,EUR/RUB,68.246000000
152930,EUR/RUB,68.246000000
152931,EUR/RUB,68.246000000
152931,EUR/RUB,68.246000000
152932,EUR/RUB,68.245000000
152932,EUR/RUB,68.246000000
152933,EUR/RUB,68.249000000
152933,EUR/RUB,68.249000000
152934,EUR/RUB,68.249000000
152934,EUR/RUB,68.249000000
152935,EUR/RUB,68.248000000
152935,EUR/RUB,68.211000000
152935,EUR/RUB,68.248000000
152936,EUR/RUB,68.246000000
152936,EUR/RUB,68.246000000
152937,EUR/RUB,68.246000000
152937,EUR/RUB,68.246000000
152938,EUR/RUB,68.246000000
152938,EUR/RUB,68.246000000
152939,EUR/RUB,68.246000000
152939,EUR/RUB,68.246000000
152940,EUR/RUB,68.246000000
152940,EUR/RUB,68.246000000
152941,EUR/RUB,68.246000000
152941,EUR/RUB,68.246000000
152942,EUR/RUB,68.245000000
152942,EUR/RUB,68.245000000
152943,EUR/RUB,68.245000000
152943,EUR/RUB,68.245000000
152944,EUR/RUB,68.246000000
152944,EUR/RUB,68.246000000
152945,EUR/RUB,68.246000000
152946,EUR/RUB,68.246000000
152946,EUR/RUB,68.246000000
152947,EUR/RUB,68.245000000
152947,EUR/RUB,68.245000000
152948,EUR/RUB,68.245000000
152948,EUR/RUB,68.245000000
152949,EUR/RUB,68.248000000
152949,EUR/RUB,68.248000000
152950,EUR/RUB,68.248000000
152950,EUR/RUB,68.248000000
152951,EUR/RUB,68.248000000
152951,EUR/RUB,68.257500000
152951,EUR/RUB,68.248000000
152952,EUR/RUB,68.248000000
152953,EUR/RUB,68.248000000
152954,EUR/RUB,68.248000000
152954,EUR/RUB,68.248000000
152955,EUR/RUB,68.248000000
152955,EUR/RUB,68.248000000
152956,EUR/RUB,68.248000000
152956,EUR/RUB,68.248000000
152957,EUR/RUB,68.247000000
152957,EUR/RUB,68.247000000
152958,EUR/RUB,68.247000000
152958,EUR/RUB,68.247000000
152959,EUR/RUB,68.248000000
152959,EUR/RUB,68.248000000
153000,EUR/RUB,68.248000000
153000,EUR/RUB,68.264000000
153000,EUR/RUB,68.248000000
153001,EUR/RUB,68.247000000
153001,EUR/RUB,68.247000000
153002,EUR/RUB,68.247000000
153002,EUR/RUB,68.247000000
153003,EUR/RUB,68.247000000
153003,EUR/RUB,68.247000000
153004,EUR/RUB,68.248000000
153004,EUR/RUB,68.251000000
153004,EUR/RUB,68.248000000
153005,EUR/RUB,68.249000000
153005,EUR/RUB,68.249000000
153005,EUR/RUB,68.213000000
153006,EUR/RUB,68.250000000
153006,EUR/RUB,68.250000000
153007,EUR/RUB,68.249000000
153007,EUR/RUB,68.249000000
153008,EUR/RUB,68.250000000
153008,EUR/RUB,68.250000000
153009,EUR/RUB,68.250000000
153009,EUR/RUB,68.250000000
153010,EUR/RUB,68.250000000
153010,EUR/RUB,68.250000000
153011,EUR/RUB,68.252000000
153011,EUR/RUB,68.252000000
153012,EUR/RUB,68.251000000
153012,EUR/RUB,68.251000000
153013,EUR/RUB,68.252000000
153013,EUR/RUB,68.252000000
153014,EUR/RUB,68.249000000
153014,EUR/RUB,68.246000000
153014,EUR/RUB,68.247000000
153015,EUR/RUB,68.247000000
153015,EUR/RUB,68.251000000
153016,EUR/RUB,68.251000000
153016,EUR/RUB,68.255000000
153017,EUR/RUB,68.255000000
153017,EUR/RUB,68.255000000
153018,EUR/RUB,68.248000000
153019,EUR/RUB,68.249000000
153020,EUR/RUB,68.247000000
153021,EUR/RUB,68.249000000
153021,EUR/RUB,68.253000000
153022,EUR/RUB,68.262000000
153022,EUR/RUB,68.253000000
153022,EUR/RUB,68.253000000
153024,EUR/RUB,68.253000000
153024,EUR/RUB,68.247000000
153024,EUR/RUB,68.247000000
153025,EUR/RUB,68.247000000
153026,EUR/RUB,68.247000000
153026,EUR/RUB,68.254000000
153027,EUR/RUB,68.254000000
153028,EUR/RUB,68.254000000
153029,EUR/RUB,68.254000000
153029,EUR/RUB,68.248000000
153030,EUR/RUB,68.248000000
153030,EUR/RUB,68.247000000
153031,EUR/RUB,68.247000000
153031,EUR/RUB,68.249000000
153031,EUR/RUB,68.253000000
153032,EUR/RUB,68.253000000
153032,EUR/RUB,68.254000000
153033,EUR/RUB,68.254000000
153033,EUR/RUB,68.250000000
153034,EUR/RUB,68.247000000
153034,EUR/RUB,68.256000000
153034,EUR/RUB,68.247000000
153035,EUR/RUB,68.247000000
153035,EUR/RUB,68.247000000
153035,EUR/RUB,68.215000000
153036,EUR/RUB,68.247000000
153036,EUR/RUB,68.253000000
153037,EUR/RUB,68.253000000
153037,EUR/RUB,68.253000000
153038,EUR/RUB,68.253000000
153038,EUR/RUB,68.253000000
153039,EUR/RUB,68.253000000
153039,EUR/RUB,68.247000000
153040,EUR/RUB,68.247000000
153041,EUR/RUB,68.247000000
153041,EUR/RUB,68.253000000
153041,EUR/RUB,68.253000000
153042,EUR/RUB,68.254000000
153042,EUR/RUB,68.254000000
153043,EUR/RUB,68.254000000
153043,EUR/RUB,68.254000000
153044,EUR/RUB,68.254000000
153044,EUR/RUB,68.248000000
153045,EUR/RUB,68.248000000
153045,EUR/RUB,68.248000000
153046,EUR/RUB,68.248000000
153046,EUR/RUB,68.248000000
153046,EUR/RUB,68.252000000
153047,EUR/RUB,68.252000000
153047,EUR/RUB,68.252000000
153048,EUR/RUB,68.249000000
153049,EUR/RUB,68.246000000
153049,EUR/RUB,68.246000000
153050,EUR/RUB,68.246000000
153050,EUR/RUB,68.246000000
153051,EUR/RUB,68.249000000
153051,EUR/RUB,68.252000000
153053,EUR/RUB,68.262300000
153053,EUR/RUB,68.246000000
153055,EUR/RUB,68.248000000
153056,EUR/RUB,68.250000000
153056,EUR/RUB,68.254000000
153057,EUR/RUB,68.254000000
153058,EUR/RUB,68.251000000
153059,EUR/RUB,68.251000000
153059,EUR/RUB,68.244000000
153100,EUR/RUB,68.244000000
153100,EUR/RUB,68.245000000
153101,EUR/RUB,68.245000000
153101,EUR/RUB,68.251000000
153102,EUR/RUB,68.251000000
153102,EUR/RUB,68.251000000
153103,EUR/RUB,68.251000000
153103,EUR/RUB,68.251000000
153103,EUR/RUB,68.251000000
153104,EUR/RUB,68.253000000
153104,EUR/RUB,68.244000000
153105,EUR/RUB,68.244000000
153105,EUR/RUB,68.244000000
153105,EUR/RUB,68.244000000
153106,EUR/RUB,68.212000000
153106,EUR/RUB,68.251000000
153107,EUR/RUB,68.250000000
153108,EUR/RUB,68.250000000
153109,EUR/RUB,68.250000000
153109,EUR/RUB,68.247000000
153110,EUR/RUB,68.247000000
153110,EUR/RUB,68.247000000
153111,EUR/RUB,68.247000000
153111,EUR/RUB,68.250000000
153111,EUR/RUB,68.250000000
153112,EUR/RUB,68.248000000
153112,EUR/RUB,68.248000000
153114,EUR/RUB,68.248000000
153114,EUR/RUB,68.248000000
153115,EUR/RUB,68.248000000
153115,EUR/RUB,68.248000000
153116,EUR/RUB,68.248000000
153116,EUR/RUB,68.249000000
153117,EUR/RUB,68.249000000
153117,EUR/RUB,68.248000000
153118,EUR/RUB,68.248000000
153118,EUR/RUB,68.249000000
153119,EUR/RUB,68.249000000
153119,EUR/RUB,68.249000000
153120,EUR/RUB,68.249000000
153120,EUR/RUB,68.249000000
153121,EUR/RUB,68.250000000
153122,EUR/RUB,68.250000000
153123,EUR/RUB,68.249000000
153124,EUR/RUB,68.249000000
153124,EUR/RUB,68.249000000
153124,EUR/RUB,68.259000000
153125,EUR/RUB,68.250000000
153126,EUR/RUB,68.250000000
153127,EUR/RUB,68.250000000
153127,EUR/RUB,68.250000000
153128,EUR/RUB,68.251000000
153129,EUR/RUB,68.250000000
153130,EUR/RUB,68.251000000
153131,EUR/RUB,68.251000000
153132,EUR/RUB,68.249000000
153133,EUR/RUB,68.249000000
153134,EUR/RUB,68.253000000
153134,EUR/RUB,68.251000000
153135,EUR/RUB,68.251000000
153136,EUR/RUB,68.213000000
153136,EUR/RUB,68.251000000
153137,EUR/RUB,68.251000000
153138,EUR/RUB,68.253000000
153139,EUR/RUB,68.252000000
153140,EUR/RUB,68.252000000
153141,EUR/RUB,68.253000000
153143,EUR/RUB,68.253000000
153144,EUR/RUB,68.253000000
153145,EUR/RUB,68.253000000
153146,EUR/RUB,68.253000000
153147,EUR/RUB,68.253000000
153148,EUR/RUB,68.253000000
153149,EUR/RUB,68.253000000
153150,EUR/RUB,68.251000000
153151,EUR/RUB,68.251000000
153152,EUR/RUB,68.251000000
153153,EUR/RUB,68.252000000
153154,EUR/RUB,68.251000000
153155,EUR/RUB,68.251000000
153156,EUR/RUB,68.252000000
153157,EUR/RUB,68.252000000
153157,EUR/RUB,68.251000000
153158,EUR/RUB,68.259100000
153158,EUR/RUB,68.250000000
153159,EUR/RUB,68.249000000
153200,EUR/RUB,68.249000000
153200,EUR/RUB,68.246000000
153201,EUR/RUB,68.246000000
153201,EUR/RUB,68.251000000
153202,EUR/RUB,68.251000000
153203,EUR/RUB,68.250000000
153204,EUR/RUB,68.250000000
153204,EUR/RUB,68.254000000
153204,EUR/RUB,68.247000000
153205,EUR/RUB,68.247000000
153205,EUR/RUB,68.246000000
153206,EUR/RUB,68.246000000
153206,EUR/RUB,68.250000000
153207,EUR/RUB,68.250000000
153207,EUR/RUB,68.250000000
153208,EUR/RUB,68.250000000
153208,EUR/RUB,68.251000000
153208,EUR/RUB,68.251000000
153209,EUR/RUB,68.250000000
153210,EUR/RUB,68.250000000
153210,EUR/RUB,68.250000000
153211,EUR/RUB,68.251000000
153211,EUR/RUB,68.251000000
153212,EUR/RUB,68.251000000
153213,EUR/RUB,68.251000000
153214,EUR/RUB,68.251000000
153214,EUR/RUB,68.250000000
153215,EUR/RUB,68.250000000
153215,EUR/RUB,68.250000000
153216,EUR/RUB,68.251000000
153216,EUR/RUB,68.251000000
153217,EUR/RUB,68.250000000
153218,EUR/RUB,68.250000000
153219,EUR/RUB,68.250000000
153219,EUR/RUB,68.250000000
153220,EUR/RUB,68.250000000
153220,EUR/RUB,68.249000000
153220,EUR/RUB,68.249000000
153221,EUR/RUB,68.249000000
153221,EUR/RUB,68.249000000
153223,EUR/RUB,68.249000000
153223,EUR/RUB,68.249000000
153224,EUR/RUB,68.246000000
153225,EUR/RUB,68.246000000
153225,EUR/RUB,68.247000000
153226,EUR/RUB,68.247000000
153226,EUR/RUB,68.250000000
153226,EUR/RUB,68.250000000
153227,EUR/RUB,68.250000000
153228,EUR/RUB,68.250000000
153228,EUR/RUB,68.251000000
153229,EUR/RUB,68.251000000
153229,EUR/RUB,68.259300000
153229,EUR/RUB,68.250000000
153230,EUR/RUB,68.250000000
153230,EUR/RUB,68.250000000
153230,EUR/RUB,68.245000000
153231,EUR/RUB,68.245000000
153231,EUR/RUB,68.252000000
153231,EUR/RUB,68.252000000
153232,EUR/RUB,68.251000000
153232,EUR/RUB,68.251000000
153233,EUR/RUB,68.251000000
153233,EUR/RUB,68.251000000
153234,EUR/RUB,68.248000000
153234,EUR/RUB,68.248000000
153235,EUR/RUB,68.248000000
153236,EUR/RUB,68.248000000
153236,EUR/RUB,68.252000000
153236,EUR/RUB,68.214000000
153237,EUR/RUB,68.252000000
153237,EUR/RUB,68.252000000
153238,EUR/RUB,68.252000000
153238,EUR/RUB,68.252000000
153239,EUR/RUB,68.252000000
153239,EUR/RUB,68.249000000
153240,EUR/RUB,68.249000000
153240,EUR/RUB,68.248000000
153241,EUR/RUB,68.248000000
153241,EUR/RUB,68.253000000
153241,EUR/RUB,68.253000000
153242,EUR/RUB,68.255000000
153242,EUR/RUB,68.255000000
153243,EUR/RUB,68.255000000
153243,EUR/RUB,68.255000000
153244,EUR/RUB,68.251000000
153245,EUR/RUB,68.251000000
153245,EUR/RUB,68.249000000
153246,EUR/RUB,68.249000000
153246,EUR/RUB,68.252000000
153247,EUR/RUB,68.252000000
153247,EUR/RUB,68.254000000
153248,EUR/RUB,68.254000000
153248,EUR/RUB,68.254000000
153249,EUR/RUB,68.254000000
153249,EUR/RUB,68.249000000
153250,EUR/RUB,68.249000000
153250,EUR/RUB,68.249000000
153251,EUR/RUB,68.249000000
153251,EUR/RUB,68.252000000
153252,EUR/RUB,68.252000000
153252,EUR/RUB,68.252000000
